record_id,region,road_segment,traffic_volume,avg_speed_mph,travel_time_min,congestion_index,incident_reports,weather_condition,day_period
468,California,B2,2000,47,97,0.96,0,Clear,Afternoon
469,Illinois,A2,3789,69,39,0.4,0,Clear,Evening
470,California,A2,3219,38,48,0.32,1,Clear,Evening
471,New York,B2,4441,23,37,0.47,1,Fog,Morning
472,Illinois,C1,3268,66,38,0.56,1,Snow,Evening
473,Florida,A2,2849,80,26,0.81,1,Fog,Afternoon
474,Illinois,B1,190,74,88,0.57,0,Rain,Morning
475,New York,A2,2322,30,82,0.65,0,Clear,Afternoon
476,New York,B2,982,26,112,0.27,0,Fog,Evening
477,New York,A2,3704,42,76,0.7,0,Rain,Morning
478,New York,B1,104,65,76,0.4,0,Rain,Morning
479,Florida,B1,3734,26,59,0.99,0,Snow,Afternoon
480,New York,A2,4604,39,91,0.2,0,Fog,Morning
481,Florida,B1,3677,48,77,0.35,1,Snow,Morning
482,New York,B1,2761,77,67,0.49,0,Snow,Evening
483,California,B2,1355,32,5,0.23,0,Rain,Evening
484,New York,C1,4924,73,63,0.22,0,Clear,Evening
485,Florida,A1,1222,36,77,0.36,0,Clear,Morning
486,California,A2,3157,60,118,0.42,0,Clear,Afternoon
487,Texas,C2,2945,33,19,0.77,1,Rain,Evening
488,Texas,A2,1453,22,91,0.55,0,Clear,Afternoon
489,New York,C1,3127,82,98,0.22,0,Fog,Afternoon
490,Illinois,C1,4960,68,111,0.16,0,Clear,Night
491,New York,A2,2742,56,104,0.4,0,Fog,Evening
492,Florida,B2,3191,62,72,0.43,0,Clear,Evening
493,New York,B1,4609,60,115,0.67,2,Fog,Morning
494,Florida,C2,3501,78,106,0.19,1,Clear,Night
495,Texas,B1,2797,70,90,0.62,1,Rain,Night
496,Illinois,B1,539,81,97,0.12,0,Rain,Morning
497,California,A1,1684,77,32,0.39,3,Rain,Night
498,New York,B1,2388,34,113,0.58,0,Fog,Evening
499,New York,A1,4775,23,73,0.96,0,Snow,Morning
500,Illinois,C2,876,82,42,0.15,0,Fog,Evening
501,Illinois,A2,3580,83,108,0.87,0,Clear,Morning
502,Illinois,C1,1357,68,74,0.69,0,Clear,Afternoon
503,New York,A2,2512,70,93,0.62,0,Fog,Night
504,Texas,C1,1846,37,77,0.84,0,Clear,Afternoon
505,Florida,C2,3898,42,21,0.56,0,Snow,Afternoon
506,Illinois,A1,1376,73,53,0.15,0,Snow,Morning
507,Texas,A1,4507,35,13,0.47,1,Clear,Evening
508,New York,C2,3139,32,41,0.93,2,Snow,Afternoon
509,New York,A1,3170,56,48,0.25,1,Fog,Night
510,Illinois,A1,2675,35,57,0.21,0,Rain,Evening
511,Illinois,A2,2152,74,59,0.52,1,Snow,Evening
512,New York,B2,2903,80,15,0.36,0,Rain,Morning
513,California,A1,4710,32,47,0.65,0,Snow,Afternoon
514,Illinois,B2,1895,80,32,0.68,1,Snow,Afternoon
515,New York,C1,4402,80,45,0.22,0,Clear,Afternoon
516,Illinois,A2,4034,64,73,0.52,0,Clear,Morning
517,California,B1,2067,77,54,0.38,1,Rain,Night
518,California,A1,1267,53,66,0.31,4,Fog,Evening
519,California,C2,2408,71,48,0.6,0,Snow,Evening
520,New York,A2,4449,73,7,0.63,0,Snow,Night
521,New York,C2,1423,28,31,0.42,0,Fog,Evening
522,Florida,A2,2715,53,105,0.69,0,Fog,Night
523,Illinois,B1,4689,37,75,0.73,0,Clear,Evening
524,New York,B1,4299,36,98,0.96,0,Clear,Night
525,California,B2,4847,35,75,0.85,0,Snow,Morning
526,New York,C1,3942,54,87,0.4,0,Snow,Afternoon
527,California,A1,1154,51,32,0.35,0,Rain,Afternoon
528,Texas,A2,3033,18,94,0.69,0,Fog,Evening
529,Florida,B2,1522,50,97,0.55,0,Fog,Morning
530,Illinois,C1,273,73,62,0.52,0,Clear,Morning
531,Florida,A2,1539,54,19,0.5,1,Snow,Afternoon
532,Illinois,C2,4156,44,70,0.65,0,Clear,Morning
533,Texas,A2,4905,52,12,0.87,0,Rain,Evening
534,California,B2,3292,18,101,0.88,0,Clear,Night
535,Florida,A2,3128,15,49,0.64,0,Snow,Morning
536,Florida,C1,3578,53,44,0.23,1,Fog,Morning
537,Illinois,C2,1633,81,59,0.44,1,Fog,Night
538,Florida,B2,1776,39,52,0.53,0,Clear,Evening
539,Florida,C1,3763,25,116,0.22,0,Clear,Evening
540,Texas,B2,1623,56,43,0.25,0,Snow,Evening
541,New York,B2,1691,64,67,0.31,0,Rain,Afternoon
542,Texas,C1,3418,27,79,1.0,1,Clear,Night
543,Florida,B2,943,70,89,0.49,0,Snow,Morning
544,Illinois,B1,3082,73,27,0.98,0,Fog,Morning
545,Illinois,C1,2815,52,86,0.24,0,Snow,Night
546,California,C2,2075,84,71,0.9,1,Rain,Afternoon
547,California,C1,3609,40,14,0.53,0,Clear,Afternoon
548,California,C1,3423,37,43,0.53,0,Snow,Morning
549,California,C2,386,69,72,0.52,0,Snow,Afternoon
550,New York,A1,4605,36,67,0.8,0,Rain,Night
551,Illinois,B1,4371,64,96,0.86,1,Clear,Night
552,Illinois,A1,1994,20,52,0.96,1,Rain,Morning
553,California,C2,2163,41,21,0.32,0,Clear,Afternoon
554,Texas,A1,2131,26,38,0.38,0,Clear,Morning
555,Illinois,C2,2697,34,57,0.4,1,Rain,Night
556,Texas,A1,1912,47,25,0.28,0,Fog,Evening
557,California,B2,3452,20,43,0.33,0,Rain,Evening
558,New York,A1,1499,25,34,0.45,0,Clear,Evening
559,Illinois,A1,1069,49,106,0.93,1,Snow,Afternoon
560,California,A2,855,50,40,0.77,0,Snow,Night
561,California,C1,4138,64,31,0.26,0,Snow,Evening
562,Illinois,A1,3209,83,100,0.52,1,Snow,Night
563,Texas,B1,162,56,96,0.19,0,Rain,Night
564,Texas,A2,4088,17,17,0.87,2,Snow,Afternoon
565,Texas,B1,2960,15,60,0.36,1,Fog,Evening
566,California,C1,1634,59,29,0.46,1,Clear,Afternoon
567,Florida,A1,1877,32,74,0.7,0,Clear,Afternoon
568,Texas,A2,2035,31,76,0.44,1,Rain,Afternoon
569,New York,B2,4280,45,14,0.48,0,Fog,Afternoon
570,New York,A1,3543,71,101,0.94,0,Clear,Night
571,Florida,A1,4503,54,72,0.62,1,Clear,Morning
572,Illinois,B1,4959,62,113,0.57,2,Fog,Morning
573,New York,A2,1632,68,111,0.46,0,Snow,Afternoon
574,New York,C2,1736,36,102,0.77,1,Rain,Afternoon
575,Illinois,B1,477,72,63,0.56,0,Clear,Evening
576,California,A2,2984,62,114,0.67,0,Snow,Evening
577,California,A1,1362,66,30,0.41,2,Snow,Morning
578,Florida,B1,1244,60,9,0.57,1,Rain,Morning
579,California,C2,3751,22,103,0.46,0,Rain,Evening
580,New York,A1,4234,38,72,0.28,0,Fog,Morning
581,New York,C1,3481,55,53,0.7,0,Fog,Evening
582,Texas,A1,4077,47,101,0.3,0,Clear,Afternoon
583,New York,B1,294,58,104,0.66,0,Fog,Morning
584,New York,C2,4694,55,55,0.58,1,Clear,Night
585,New York,B2,2112,64,26,0.12,0,Rain,Evening
586,New York,B2,671,44,37,0.85,1,Clear,Morning
587,Texas,B2,3676,73,49,0.93,0,Snow,Morning
588,Illinois,C1,4566,63,40,0.15,1,Clear,Evening
589,New York,C1,1436,48,19,0.31,0,Clear,Morning
590,New York,B2,3917,65,8,0.95,1,Snow,Morning
591,California,A2,192,39,44,0.2,0,Fog,Night
592,Florida,C1,2694,48,64,0.81,0,Snow,Night
593,California,C1,2471,80,5,0.34,1,Clear,Night
594,Florida,A1,1533,72,22,0.13,0,Clear,Evening
595,New York,A1,3209,42,8,0.16,1,Fog,Afternoon
596,Florida,A1,3089,42,103,0.83,1,Snow,Afternoon
597,Florida,B1,3993,61,61,0.62,1,Rain,Afternoon
598,California,B2,1990,54,25,0.97,0,Rain,Morning
599,Illinois,B2,2754,39,81,0.34,0,Rain,Evening
600,California,C2,2880,26,14,0.46,1,Fog,Night
601,Illinois,B2,4897,22,13,0.25,0,Rain,Afternoon
602,Illinois,A2,2170,71,32,0.63,2,Fog,Morning
603,California,C1,2893,51,90,0.49,0,Rain,Afternoon
604,California,A1,3386,40,51,0.63,0,Fog,Morning
605,New York,B2,2655,27,36,0.53,0,Snow,Afternoon
606,Florida,B1,4420,58,28,0.29,0,Clear,Evening
607,Illinois,C2,2607,78,71,0.51,0,Fog,Night
608,California,A1,3881,47,73,0.9,0,Rain,Morning
609,New York,A2,4849,60,111,0.42,1,Snow,Afternoon
610,California,C1,2609,19,19,0.34,0,Fog,Morning
611,Texas,B1,4571,67,57,0.86,0,Fog,Night
612,New York,C1,1288,60,50,0.89,1,Snow,Afternoon
613,California,A2,2831,78,50,0.92,0,Rain,Evening
614,California,C1,4128,82,98,0.45,0,Fog,Evening
615,Illinois,B1,384,39,33,0.98,0,Snow,Evening
616,New York,C1,1046,39,58,0.59,0,Clear,Night
617,Illinois,A1,1647,51,64,0.38,0,Fog,Afternoon
618,Texas,B1,3164,23,79,0.47,2,Snow,Evening
619,California,B1,191,67,101,0.28,2,Rain,Morning
620,Texas,A1,2525,66,98,0.28,0,Rain,Evening
621,Illinois,C2,2863,73,98,0.8,0,Snow,Afternoon
622,Illinois,C2,2930,68,60,0.93,0,Rain,Afternoon
623,Texas,C1,4325,34,28,0.45,1,Snow,Morning
624,Illinois,C2,2699,35,107,0.11,0,Fog,Morning
625,New York,C1,2859,84,56,0.65,0,Rain,Morning
626,Texas,A2,1074,39,29,0.43,0,Fog,Night
627,Illinois,A2,1210,74,9,0.61,0,Fog,Afternoon
628,Illinois,A2,864,34,24,0.15,0,Rain,Morning
629,California,C1,2446,34,99,0.6,0,Fog,Night
630,New York,C2,3979,63,51,0.23,0,Rain,Afternoon
631,Texas,B2,4700,68,43,0.42,1,Snow,Morning
632,Texas,B2,1284,77,79,0.31,0,Rain,Afternoon
633,Texas,B1,4810,26,41,0.24,0,Fog,Morning
634,California,B2,2857,36,105,0.93,0,Clear,Afternoon
635,California,B2,2551,64,115,0.63,0,Snow,Evening
636,New York,C1,2600,22,119,0.86,0,Rain,Morning
637,Illinois,C1,2593,76,66,0.71,0,Clear,Night
638,Illinois,A2,4097,31,29,0.72,0,Clear,Afternoon
639,Florida,A2,3762,70,18,0.11,1,Rain,Morning
640,New York,A2,266,77,64,0.9,0,Clear,Afternoon
641,New York,A2,3125,18,14,0.31,0,Snow,Night
642,Florida,C1,3030,63,70,0.38,1,Clear,Morning
643,Texas,B1,1280,56,9,0.16,1,Clear,Afternoon
644,New York,B1,4939,61,67,0.85,0,Rain,Afternoon
645,New York,A2,2594,82,28,0.97,2,Fog,Morning
646,Illinois,A1,2329,43,116,0.85,0,Fog,Night
647,California,C1,4959,29,78,0.33,1,Snow,Afternoon
648,Illinois,B1,890,28,108,0.88,0,Snow,Night
649,Florida,C2,1399,39,96,0.29,0,Snow,Morning
650,New York,B1,4177,29,28,0.64,1,Clear,Evening
651,New York,C2,2912,82,16,0.44,0,Snow,Morning
652,Florida,C1,3884,71,20,0.66,1,Snow,Night
653,Texas,A2,2859,84,97,0.77,0,Clear,Evening
654,Florida,B1,356,74,48,0.13,0,Rain,Night
655,Illinois,C1,846,52,118,0.18,0,Fog,Evening
656,California,A1,4420,58,64,0.3,1,Snow,Night
657,New York,A2,4780,24,77,0.14,0,Clear,Afternoon
658,Texas,A2,2231,83,29,0.87,0,Fog,Morning
659,New York,B2,1937,81,52,0.67,0,Rain,Evening
660,New York,B1,3913,27,25,0.55,0,Snow,Evening
661,California,C1,2602,32,22,0.86,0,Clear,Afternoon
662,Illinois,B1,3978,52,70,0.26,0,Clear,Afternoon
663,New York,A2,845,55,35,0.87,0,Snow,Night
664,Florida,C2,2597,72,54,0.95,1,Rain,Morning
665,Florida,B1,1704,33,110,0.13,1,Clear,Morning
666,Illinois,C2,4581,48,72,0.45,1,Snow,Evening
667,Illinois,C1,2101,23,71,0.58,0,Fog,Evening
668,Florida,A1,3667,78,65,0.95,1,Rain,Night
669,Illinois,C1,4943,56,10,0.8,0,Fog,Evening
670,Texas,B1,1715,24,53,0.49,0,Rain,Morning
671,Illinois,C2,3634,37,81,0.5,0,Fog,Afternoon
672,Illinois,A1,2224,65,8,0.48,1,Snow,Evening
673,Illinois,B2,803,63,32,0.82,0,Rain,Evening
674,New York,B2,4738,15,69,0.88,0,Snow,Night
675,Illinois,B1,2678,68,64,0.75,0,Clear,Morning
676,Illinois,C1,838,81,44,0.56,2,Fog,Afternoon
677,Texas,A2,4026,66,118,0.28,0,Fog,Morning
678,Illinois,C1,182,79,48,0.48,2,Fog,Evening
679,California,A1,3851,75,74,0.98,0,Rain,Night
680,New York,B2,3247,67,58,0.1,0,Fog,Evening
681,California,B1,4474,69,55,0.21,0,Clear,Morning
682,New York,C1,4122,21,108,0.34,0,Fog,Night
683,Florida,C1,1135,73,22,0.28,1,Rain,Evening
684,Illinois,C1,1191,73,27,0.47,0,Clear,Night
685,California,C1,4967,37,75,0.25,2,Clear,Evening
686,Florida,C1,2366,62,11,0.2,1,Rain,Evening
687,New York,A1,496,64,78,0.49,0,Rain,Evening
688,California,B2,1142,67,68,0.18,0,Fog,Night
689,Florida,C2,2898,49,34,0.57,0,Snow,Night
690,Illinois,A1,3946,26,29,0.29,1,Snow,Afternoon
691,Illinois,B2,137,82,47,0.16,0,Snow,Afternoon
692,Texas,A2,4779,21,97,0.77,0,Fog,Afternoon
693,Texas,A1,4314,36,71,0.97,1,Snow,Evening
694,Florida,B2,1885,35,106,0.56,0,Snow,Morning
695,New York,A1,3936,52,43,0.76,0,Rain,Evening
696,New York,C2,706,28,17,0.5,0,Snow,Evening
697,Illinois,C2,869,49,61,0.85,0,Fog,Night
698,New York,C2,3208,60,11,0.57,0,Fog,Morning
699,Florida,B2,3122,71,58,0.42,0,Rain,Afternoon
700,Illinois,C2,3059,65,87,0.66,0,Snow,Morning
701,New York,B2,4371,72,23,0.2,0,Clear,Evening
702,California,A1,3119,35,90,0.87,1,Rain,Evening
703,Texas,B2,421,34,6,0.81,0,Fog,Evening
704,Florida,C1,1225,19,61,0.39,1,Rain,Afternoon
705,Texas,A2,3537,37,8,0.84,0,Snow,Morning
706,Texas,C1,4412,27,52,0.33,0,Clear,Night
707,California,B1,1819,55,19,0.9,0,Snow,Night
708,Texas,C1,1529,49,75,0.91,1,Fog,Morning
709,Texas,A1,4586,83,89,0.88,0,Clear,Morning
710,New York,C1,1846,82,111,0.39,0,Rain,Afternoon
711,California,C2,2100,45,101,0.1,1,Fog,Evening
712,California,A2,1697,26,21,0.95,0,Fog,Afternoon
713,Texas,A2,1751,69,70,0.9,1,Rain,Afternoon
714,Florida,C1,2704,26,12,0.54,1,Snow,Morning
715,Florida,C2,3597,72,61,0.32,0,Rain,Afternoon
716,Illinois,C1,4367,43,23,0.4,1,Snow,Morning
717,California,B1,4546,50,39,0.68,0,Fog,Evening
718,New York,C1,3846,29,30,0.46,0,Fog,Night
719,Illinois,C2,298,35,66,0.99,0,Clear,Afternoon
720,Texas,B1,4874,57,64,0.18,2,Fog,Evening
721,New York,B1,1677,25,13,0.71,0,Clear,Evening
722,Texas,C2,1946,35,10,0.98,0,Fog,Evening
723,Illinois,A2,3150,40,68,0.51,0,Snow,Morning
724,California,A1,1135,75,90,0.79,1,Rain,Afternoon
725,Texas,B2,745,58,71,0.44,1,Fog,Evening
726,Texas,C1,3855,61,116,0.62,2,Rain,Night
727,Illinois,B2,682,25,99,0.94,0,Snow,Evening
728,New York,C2,640,31,79,0.79,0,Fog,Afternoon
729,Florida,A2,2769,49,76,0.85,0,Fog,Night
730,Texas,A2,3161,32,78,0.68,0,Fog,Morning
731,California,C1,4536,71,70,0.44,1,Rain,Night
732,Illinois,A2,764,28,101,0.83,0,Snow,Morning
733,Texas,B2,1318,74,82,0.74,0,Snow,Afternoon
734,Texas,A1,195,46,116,0.52,0,Clear,Afternoon
735,Texas,C2,730,76,93,0.71,2,Snow,Night
736,California,C1,3776,62,34,0.19,0,Fog,Evening
737,Texas,A2,854,23,46,0.44,1,Clear,Afternoon
738,Florida,B1,2542,56,50,0.96,0,Rain,Morning
739,New York,C2,1051,23,50,0.43,0,Clear,Morning
740,Illinois,C1,3939,42,58,0.93,0,Snow,Afternoon
741,California,A2,1630,25,79,0.72,0,Rain,Afternoon
742,Illinois,C1,283,70,77,0.3,0,Clear,Afternoon
743,California,B1,3373,42,42,0.91,2,Fog,Afternoon
744,New York,B2,2495,83,20,0.71,0,Rain,Afternoon
745,Texas,B2,3795,67,92,0.58,1,Rain,Afternoon
746,California,C1,3248,52,7,0.38,0,Clear,Evening
747,Illinois,C2,1755,20,82,0.73,1,Snow,Evening
748,New York,C2,3909,46,15,0.74,0,Snow,Evening
749,Florida,B2,2653,53,68,0.82,1,Snow,Afternoon
750,California,A1,4722,75,10,0.6,0,Snow,Evening
751,Texas,B1,3244,40,114,0.79,0,Snow,Morning
752,California,A1,603,18,35,0.3,1,Fog,Afternoon
753,Illinois,C2,4240,48,48,0.11,0,Fog,Evening
754,Florida,A2,3364,46,36,0.76,2,Fog,Morning
755,Illinois,C2,3748,76,37,0.14,0,Rain,Night
756,Illinois,B2,609,40,95,0.38,0,Fog,Evening
757,New York,C2,4644,36,19,0.41,0,Fog,Evening
758,Illinois,A1,778,37,11,0.8,0,Rain,Afternoon
759,New York,C2,4603,41,95,0.19,0,Rain,Afternoon
760,Texas,B1,1661,54,32,0.79,1,Snow,Evening
761,Illinois,C1,3918,66,53,0.13,0,Clear,Afternoon
762,Florida,B1,4399,19,32,0.63,2,Clear,Afternoon
763,Illinois,A2,3198,28,114,0.23,0,Fog,Night
764,Texas,A2,4488,80,28,0.34,0,Rain,Afternoon
765,California,A1,2785,59,107,0.26,0,Clear,Morning
766,Florida,C2,3131,36,73,0.41,1,Snow,Night
767,Texas,C2,621,66,38,0.5,0,Clear,Evening
768,New York,C1,4617,20,28,0.75,1,Snow,Evening
769,Texas,C1,2081,76,29,0.78,0,Snow,Morning
770,Texas,C2,4271,40,36,0.78,0,Clear,Afternoon
771,Illinois,B1,2573,16,79,0.91,0,Clear,Night
772,Florida,C2,496,27,54,0.46,0,Fog,Night
773,Illinois,A2,1998,49,29,0.1,1,Snow,Afternoon
774,Illinois,A1,3614,66,103,0.16,0,Snow,Afternoon
775,Illinois,C1,2945,37,21,0.97,1,Snow,Afternoon
776,Illinois,A1,613,71,118,0.4,0,Rain,Night
777,Texas,B2,1460,17,57,0.56,1,Clear,Morning
778,New York,B1,2075,19,51,0.35,0,Fog,Afternoon
779,Texas,C1,3069,67,117,0.51,0,Rain,Night
780,New York,C1,1954,28,33,0.2,0,Clear,Evening
781,New York,C2,2978,34,105,0.58,0,Snow,Morning
782,New York,A2,3197,23,56,0.94,0,Fog,Morning
783,Texas,B2,343,69,43,0.97,0,Clear,Morning
784,New York,B2,1684,46,11,0.25,1,Fog,Evening
785,Florida,A2,598,24,46,0.33,0,Fog,Night
786,Florida,A1,3419,22,21,0.19,0,Rain,Evening
787,Florida,A1,1400,27,66,0.35,0,Clear,Afternoon
788,Texas,A1,299,54,86,0.15,0,Clear,Evening
789,Florida,B2,960,73,113,0.25,0,Snow,Afternoon
790,California,B1,1394,29,18,0.49,0,Fog,Morning
791,Texas,C2,3621,58,111,0.22,0,Snow,Night
792,Texas,C2,576,62,103,0.48,0,Snow,Night
793,Texas,C2,1556,67,101,0.12,0,Snow,Evening
794,New York,B2,1489,21,51,0.45,0,Rain,Morning
795,California,B1,3778,35,58,0.75,0,Fog,Night
796,Illinois,B1,4436,20,49,0.48,0,Snow,Night
797,Florida,C1,392,69,72,0.51,0,Clear,Night
798,Illinois,B1,2617,67,112,0.17,0,Rain,Evening
799,New York,B1,3641,52,70,0.23,0,Snow,Night
800,California,C2,2012,19,79,0.96,0,Rain,Evening
801,Texas,B1,561,47,13,0.67,0,Clear,Night
802,Florida,C1,3952,32,57,0.69,0,Fog,Night
803,Illinois,A2,1202,55,31,0.49,0,Rain,Night
804,Illinois,B2,798,61,23,0.35,0,Fog,Afternoon
805,New York,A2,1183,15,75,0.62,0,Snow,Morning
806,Illinois,A2,3386,42,69,0.32,0,Rain,Evening
807,California,A2,4999,17,80,0.34,2,Fog,Evening
808,California,B2,4536,64,87,0.27,1,Snow,Evening
809,Florida,B1,4963,55,76,0.12,1,Snow,Evening
810,New York,B1,1785,31,26,0.77,0,Snow,Evening
811,Illinois,B2,2005,55,42,0.13,0,Clear,Night
812,New York,B2,2823,50,42,0.89,0,Rain,Morning
813,Florida,A1,4367,28,61,0.5,0,Snow,Evening
814,Florida,B1,847,70,85,0.75,0,Clear,Afternoon
815,New York,B1,2504,19,88,0.75,0,Clear,Evening
816,New York,C2,1812,58,9,0.44,0,Clear,Afternoon
817,Florida,A2,4526,19,107,0.21,0,Rain,Afternoon
818,Texas,A2,4821,72,107,0.16,0,Clear,Night
819,California,A2,3697,61,29,0.35,0,Fog,Afternoon
820,Illinois,A2,2516,21,91,0.46,0,Snow,Evening
821,Florida,A2,2223,56,83,0.98,0,Clear,Afternoon
822,Florida,A1,1969,21,119,0.85,1,Snow,Afternoon
823,Florida,B2,4719,28,41,0.9,1,Snow,Evening
824,Florida,C2,2072,76,79,0.21,0,Rain,Morning
825,California,B1,2787,21,79,0.93,0,Fog,Night
826,California,B1,4655,57,40,0.91,1,Fog,Evening
827,New York,A2,3838,47,78,0.91,0,Clear,Night
828,New York,B2,1716,60,8,0.41,0,Snow,Evening
829,Illinois,B2,4248,60,88,0.75,0,Snow,Night
830,Texas,A1,4946,40,7,0.63,0,Rain,Afternoon
831,California,B2,2026,35,30,0.98,0,Snow,Afternoon
832,Texas,C2,3220,48,8,0.75,2,Clear,Evening
833,Illinois,A1,2919,77,60,0.69,0,Fog,Morning
834,California,A1,4239,35,84,0.45,0,Fog,Evening
835,California,C2,4148,39,45,0.97,0,Clear,Night
836,Illinois,C2,2822,66,85,0.47,1,Clear,Morning
837,New York,A1,2859,20,33,0.55,1,Fog,Night
838,California,B2,2989,77,116,0.28,0,Rain,Morning
839,California,C2,1516,49,99,0.55,0,Clear,Morning
840,New York,A2,2683,46,17,0.37,0,Rain,Morning
841,California,A1,4939,20,38,0.17,1,Rain,Night
842,Florida,C2,2339,49,10,0.98,0,Fog,Morning
843,Texas,B1,2584,82,44,0.64,0,Clear,Morning
844,California,C1,740,21,95,0.89,0,Clear,Afternoon
845,Illinois,A2,1410,31,24,0.8,0,Snow,Afternoon
846,California,A2,1087,67,111,0.93,2,Clear,Night
847,New York,A1,4375,76,44,0.91,0,Rain,Evening
848,Texas,A2,759,43,86,0.39,1,Fog,Evening
849,New York,A1,2943,81,76,0.74,2,Fog,Morning
850,Florida,A2,4663,49,73,0.9,0,Clear,Night
851,New York,B1,145,76,81,0.81,0,Rain,Afternoon
852,New York,B1,4718,61,24,0.82,0,Fog,Evening
853,Texas,A2,1060,23,97,0.52,0,Fog,Evening
854,New York,B1,2761,20,10,0.86,0,Fog,Evening
855,Florida,A2,2415,61,92,0.68,1,Snow,Night
856,New York,A1,2726,25,17,0.1,0,Fog,Evening
857,Illinois,C2,2669,73,44,0.84,0,Clear,Evening
858,Illinois,A2,652,41,82,0.82,2,Snow,Evening
859,New York,C1,2629,71,86,0.18,0,Fog,Evening
860,Florida,B1,2284,43,57,0.51,0,Fog,Morning
861,California,A1,2808,47,29,0.72,1,Clear,Evening
862,Florida,A1,4713,38,90,0.59,0,Clear,Evening
863,Florida,B2,101,84,9,0.6,0,Clear,Afternoon
864,New York,C1,2661,45,33,0.54,0,Clear,Afternoon
865,Illinois,B2,4519,33,54,0.22,1,Fog,Morning
866,California,C2,1250,52,70,0.35,0,Snow,Evening
867,New York,A2,3070,37,23,0.62,0,Fog,Afternoon
868,Florida,A2,1090,84,62,0.55,0,Clear,Afternoon
869,Illinois,A2,2332,34,31,0.43,1,Rain,Morning
870,Illinois,B1,1527,49,98,0.45,0,Rain,Night
871,California,A1,2076,40,14,0.42,0,Rain,Afternoon
872,Illinois,C1,1433,69,75,0.42,0,Clear,Afternoon
873,California,B2,4894,58,72,0.16,2,Snow,Night
874,Texas,A2,1799,66,37,0.34,2,Clear,Evening
875,Florida,A1,1851,81,104,0.3,0,Clear,Morning
876,Illinois,C1,140,78,42,0.39,0,Clear,Evening
877,Texas,A2,861,76,64,0.15,1,Rain,Morning
878,Florida,B2,4028,16,51,0.71,0,Fog,Morning
879,Illinois,A1,4970,73,55,0.15,1,Clear,Afternoon
880,Illinois,C2,2173,20,17,0.23,0,Clear,Night
881,Florida,B2,751,15,109,0.23,0,Snow,Evening
882,California,C1,4824,54,45,0.18,1,Rain,Night
883,Texas,B1,2219,75,41,0.76,0,Snow,Morning
884,Illinois,A1,1401,62,67,0.26,0,Snow,Afternoon
885,New York,C1,3190,56,14,0.67,0,Rain,Morning
886,Texas,C2,3143,22,50,0.9,0,Snow,Night
887,Illinois,B1,3304,80,60,0.65,0,Clear,Evening
888,California,C1,2995,52,67,0.13,0,Fog,Afternoon
889,Texas,C1,2839,77,31,0.75,0,Fog,Night
890,Texas,A2,4690,15,26,0.75,0,Clear,Afternoon
891,Florida,A2,2888,51,15,0.82,0,Rain,Afternoon
892,Texas,B1,4505,30,54,0.93,0,Fog,Afternoon
893,Florida,B2,2302,53,58,0.79,1,Fog,Evening
894,Illinois,A2,1817,28,18,0.77,0,Snow,Afternoon
895,New York,C2,3030,37,112,0.64,0,Clear,Afternoon
896,Illinois,A1,3247,33,41,0.51,0,Snow,Afternoon
897,Florida,A2,2559,30,71,0.17,0,Rain,Evening
898,Texas,A2,3033,47,37,0.93,0,Rain,Morning
899,Texas,B1,2891,54,85,0.24,0,Fog,Morning
900,Illinois,C2,1470,78,105,0.29,1,Clear,Afternoon
901,Florida,C1,313,42,68,0.5,0,Clear,Night
902,Illinois,A1,518,51,60,0.34,0,Snow,Evening
903,Texas,A2,101,73,22,0.96,1,Fog,Evening
904,Illinois,A1,2827,76,62,0.62,0,Rain,Morning
905,Illinois,B1,2847,15,93,0.38,0,Snow,Afternoon
906,Texas,C1,3232,60,97,0.68,0,Fog,Night
907,Florida,B2,3306,63,32,0.21,1,Snow,Morning
908,Illinois,B2,1661,81,104,0.92,0,Fog,Morning
909,Florida,B2,650,65,50,0.54,1,Rain,Night
910,Florida,A1,2319,17,68,0.34,1,Clear,Morning
911,New York,B2,896,60,80,0.45,0,Fog,Evening
912,California,B1,3526,81,34,0.66,0,Snow,Evening
913,Texas,A1,270,35,6,0.13,0,Snow,Afternoon
914,Texas,C2,4105,29,6,0.17,0,Rain,Afternoon
915,Illinois,C1,3633,16,79,0.74,3,Clear,Evening
916,Illinois,A2,2784,38,29,0.68,0,Rain,Evening
917,California,C2,3379,18,90,0.16,0,Clear,Evening
918,California,A1,4816,60,11,0.84,0,Fog,Afternoon
919,California,C2,3952,16,44,0.48,1,Fog,Evening
920,Florida,C1,2434,81,76,0.9,1,Rain,Afternoon
921,California,C2,4078,49,109,0.96,0,Snow,Night
922,California,B1,4196,77,31,0.69,0,Fog,Morning
923,New York,A1,2970,70,39,0.7,0,Clear,Night
924,Texas,C2,3825,67,57,0.27,0,Clear,Night
925,Illinois,A1,1609,25,47,0.44,0,Snow,Morning
926,New York,A1,1403,43,85,0.31,0,Clear,Evening
927,New York,A1,4555,55,50,0.48,0,Rain,Afternoon
928,California,B2,4214,83,91,0.21,0,Snow,Morning
929,California,C2,260,44,84,0.46,0,Clear,Evening
930,Texas,A1,1839,24,77,0.6,1,Snow,Evening
931,Florida,C1,2625,76,29,0.63,1,Rain,Night
932,Illinois,B2,2875,24,15,0.14,0,Rain,Morning
933,California,B1,3384,69,42,0.47,0,Rain,Evening
934,Florida,C1,2401,69,108,0.38,1,Fog,Night
